runID,NUESP,year,mittel,sd,lo,up,STI,STI_lo,STI_up
infospecies-reportingtyp,31198,2004,0.11573472041612484,NA,NA,NA,155.83569950484508,NA,NA
infospecies-reportingtyp,31198,2005,0.05679012345679012,NA,NA,NA,76.46736071971688,NA,NA
infospecies-reportingtyp,31198,2006,0.08196721311475409,NA,NA,NA,110.36807231463057,NA,NA
infospecies-reportingtyp,31198,2007,0.07402597402597402,NA,NA,NA,99.6752694644079,NA,NA
infospecies-reportingtyp,31198,2008,0.04514363885088919,NA,NA,NA,60.78548004633414,NA,NA
infospecies-reportingtyp,31198,2009,0.08393285371702638,NA,NA,NA,113.01478867709174,NA,NA
infospecies-reportingtyp,31198,2010,0.10431947840260798,NA,NA,NA,140.46518478119566,NA,NA
infospecies-reportingtyp,31198,2011,0.07943578322197475,NA,NA,NA,106.95952605754916,NA,NA
infospecies-reportingtyp,31198,2012,0.05084745762711865,NA,NA,NA,68.46561774094032,NA,NA
infospecies-reportingtyp,31198,2013,0.05032822757111598,NA,NA,NA,67.76647941244056,NA,NA
infospecies-reportingtyp,31198,2014,0.03779697624190065,NA,NA,NA,50.89326876711366,NA,NA
infospecies-reportingtyp,31198,2015,0.0618860510805501,NA,NA,NA,83.3289787632859,NA,NA
infospecies-reportingtyp,31198,2016,0.05083333333333333,NA,NA,NA,68.44659951379005,NA,NA
infospecies-reportingtyp,31198,2017,0.04506760140210315,NA,NA,NA,60.68309634525005,NA,NA
infospecies-reportingtyp,31198,2018,0.05635593220338983,NA,NA,NA,75.88272632954218,NA,NA
infospecies-reportingtyp,31198,2019,0.05258620689655172,NA,NA,NA,70.80682708323108,NA,NA
infospecies-reportingtyp,31198,2020,0.04408735063864853,NA,NA,NA,59.363198022051385,NA,NA
infospecies-reportingtyp,31198,2021,0.05796370967741935,NA,NA,NA,78.04758339588038,NA,NA
infospecies-reportingtyp,31198,2022,0.05230530802014723,NA,NA,NA,70.42859941968095,NA,NA
infospecies-reportingtyp,31198,2023,0.06578402978899463,NA,NA,NA,88.57756999417475,NA,NA
infospecies-reportingtyp,31171,1990,0.05660377358490566,NA,NA,NA,160.30732417203674,NA,NA
infospecies-reportingtyp,31171,1991,0.04065040650406504,NA,NA,NA,115.12585611270929,NA,NA
infospecies-reportingtyp,31171,1992,0.01941747572815533,NA,NA,NA,54.99215651209026,NA,NA
infospecies-reportingtyp,31171,1993,0.0072992700729927,NA,NA,NA,20.672234017318605,NA,NA
infospecies-reportingtyp,31171,1994,0.02222222222222222,NA,NA,NA,62.935468008281084,NA,NA
infospecies-reportingtyp,31171,1995,0,NA,NA,NA,0,NA,NA
infospecies-reportingtyp,31171,1996,0.01886792452830188,NA,NA,NA,53.43577472401224,NA,NA
infospecies-reportingtyp,31171,1997,0.06306306306306306,NA,NA,NA,178.6006524559328,NA,NA
infospecies-reportingtyp,31171,1998,0.06349206349206349,NA,NA,NA,179.8156228808031,NA,NA
infospecies-reportingtyp,31171,1999,0.0851063829787234,NA,NA,NA,241.0294519466084,NA,NA
infospecies-reportingtyp,31171,2000,0.05649717514124294,NA,NA,NA,160.00542713969767,NA,NA
infospecies-reportingtyp,31171,2001,0.03524229074889868,NA,NA,NA,99.8095527884634,NA,NA
infospecies-reportingtyp,31171,2002,0.00404858299595141,NA,NA,NA,11.465975952925705,NA,NA
infospecies-reportingtyp,31171,2003,0.01090909090909091,NA,NA,NA,30.895593385883444,NA,NA
infospecies-reportingtyp,31171,2004,0.00772200772200772,NA,NA,NA,21.869467647665243,NA,NA
infospecies-reportingtyp,31171,2005,0.03636363636363636,NA,NA,NA,102.98531128627812,NA,NA
infospecies-reportingtyp,31171,2006,0.04381443298969072,NA,NA,NA,124.0866830575645,NA,NA
infospecies-reportingtyp,31171,2007,0.07773851590106007,NA,NA,NA,220.16294462260873,NA,NA
infospecies-reportingtyp,31171,2008,0.06071428571428571,NA,NA,NA,171.94868937976796,NA,NA
infospecies-reportingtyp,31171,2009,0.04123711340206185,NA,NA,NA,116.78746640711952,NA,NA
infospecies-reportingtyp,31171,2010,0.04355108877721943,NA,NA,NA,123.3408669509026,NA,NA
infospecies-reportingtyp,31171,2011,0.0198807157057654,NA,NA,NA,56.30409662768685,NA,NA
infospecies-reportingtyp,31171,2012,0.0588235294117647,NA,NA,NA,166.59388590427344,NA,NA
infospecies-reportingtyp,31171,2013,0.01485148514851485,NA,NA,NA,42.060832579791814,NA,NA
infospecies-reportingtyp,31171,2014,0.02580645161290322,NA,NA,NA,73.08634994510061,NA,NA
infospecies-reportingtyp,31171,2015,0.02623906705539358,NA,NA,NA,74.31155843543394,NA,NA
infospecies-reportingtyp,31171,2016,0.01584158415841584,NA,NA,NA,44.86488808511127,NA,NA
infospecies-reportingtyp,31171,2017,0.04309252217997465,NA,NA,NA,122.0421622974272,NA,NA
infospecies-reportingtyp,31171,2018,0.04387755102040816,NA,NA,NA,124.26543938369784,NA,NA
infospecies-reportingtyp,31171,2019,0.04270833333333333,NA,NA,NA,120.9541025784152,NA,NA
infospecies-reportingtyp,31171,2020,0.01521739130434782,NA,NA,NA,43.09711396219248,NA,NA
infospecies-reportingtyp,31171,2021,0.00708382526564344,NA,NA,NA,20.06207362719704,NA,NA
infospecies-reportingtyp,31171,2022,0.00682261208576998,NA,NA,NA,19.32229280955998,NA,NA
infospecies-reportingtyp,31171,2023,0.01412714429868819,NA,NA,NA,40.00942971263076,NA,NA
infospecies-reportingtyp,31094,1990,0.01030927835051546,NA,NA,NA,37.64498367074416,NA,NA
infospecies-reportingtyp,31094,1991,0.00576923076923076,NA,NA,NA,21.06671201574337,NA,NA
infospecies-reportingtyp,31094,1992,0.00416666666666666,NA,NA,NA,15.214847566925766,NA,NA
infospecies-reportingtyp,31094,1993,0.0123076923076923,NA,NA,NA,44.94231896691919,NA,NA
infospecies-reportingtyp,31094,1994,0.03115264797507788,NA,NA,NA,113.75586965925804,NA,NA
infospecies-reportingtyp,31094,1995,0.03007518796992481,NA,NA,NA,109.82145612217091,NA,NA
infospecies-reportingtyp,31094,1996,0.01425178147268408,NA,NA,NA,52.041283839366045,NA,NA
infospecies-reportingtyp,31094,1997,0.02027027027027027,NA,NA,NA,74.01817735261184,NA,NA
infospecies-reportingtyp,31094,1998,0.01041666666666666,NA,NA,NA,38.03711891731441,NA,NA
infospecies-reportingtyp,31094,1999,0.01173020527859237,NA,NA,NA,42.83358845820744,NA,NA
infospecies-reportingtyp,31094,2000,0.01127214170692431,NA,NA,NA,41.16094027767357,NA,NA
infospecies-reportingtyp,31094,2001,0.00822368421052631,NA,NA,NA,30.029304408406116,NA,NA
infospecies-reportingtyp,31094,2002,0.01146788990825688,NA,NA,NA,41.87572724841954,NA,NA
infospecies-reportingtyp,31094,2003,0.01337153772683858,NA,NA,NA,48.82701797981908,NA,NA
infospecies-reportingtyp,31094,2004,0.03458799593082401,NA,NA,NA,126.30026057590464,NA,NA
infospecies-reportingtyp,31094,2005,0.024928092042186,NA,NA,NA,91.02650893347727,NA,NA
infospecies-reportingtyp,31094,2006,0.03282051282051282,NA,NA,NA,119.8461839117845,NA,NA
infospecies-reportingtyp,31094,2007,0.03121951219512195,NA,NA,NA,114.00002859901451,NA,NA
infospecies-reportingtyp,31094,2008,0.01812977099236641,NA,NA,NA,66.20200849731059,NA,NA
infospecies-reportingtyp,31094,2009,0.01593860684769775,NA,NA,NA,58.20083366805133,NA,NA
infospecies-reportingtyp,31094,2010,0.05538270068450529,NA,NA,NA,202.2334437022616,NA,NA
infospecies-reportingtyp,31094,2011,0.01969872537659327,NA,NA,NA,71.93114492822377,NA,NA
infospecies-reportingtyp,31094,2012,0.01966717095310136,NA,NA,NA,71.81592194978576,NA,NA
infospecies-reportingtyp,31094,2013,0.03112203112203112,NA,NA,NA,113.64407027875755,NA,NA
infospecies-reportingtyp,31094,2014,0.05031446540880503,NA,NA,NA,183.7264611855187,NA,NA
infospecies-reportingtyp,31094,2015,0.01657824933687002,NA,NA,NA,60.536528780871755,NA,NA
infospecies-reportingtyp,31094,2016,0.02072232089994079,NA,NA,NA,75.66886889412459,NA,NA
infospecies-reportingtyp,31094,2017,0.02182866556836903,NA,NA,NA,79.70875661091259,NA,NA
infospecies-reportingtyp,31094,2018,0.01731301939058172,NA,NA,NA,63.21958822822341,NA,NA
infospecies-reportingtyp,31094,2019,0.02659574468085106,NA,NA,NA,97.11604829952616,NA,NA
infospecies-reportingtyp,31094,2020,0.01824930405196412,NA,NA,NA,66.63849104474755,NA,NA
infospecies-reportingtyp,31094,2021,0.02215076813147552,NA,NA,NA,80.88493454657213,NA,NA
infospecies-reportingtyp,31094,2022,0.01741970604246053,NA,NA,NA,63.60916130320626,NA,NA
infospecies-reportingtyp,31094,2023,0.01589242053789731,NA,NA,NA,58.032181428861115,NA,NA
infospecies-reportingtyp,31058,1990,0.23557692307692307,NA,NA,NA,130.66933198964807,NA,NA
infospecies-reportingtyp,31058,1991,0.2360774818401937,NA,NA,NA,130.9469809136761,NA,NA
infospecies-reportingtyp,31058,1992,0.2266325224071703,NA,NA,NA,125.7080698876606,NA,NA
infospecies-reportingtyp,31058,1993,0.1903765690376569,NA,NA,NA,105.5976908846409,NA,NA
infospecies-reportingtyp,31058,1994,0.17077798861480076,NA,NA,NA,94.72678987128576,NA,NA
infospecies-reportingtyp,31058,1995,0.18284424379232503,NA,NA,NA,101.41967592765424,NA,NA
infospecies-reportingtyp,31058,1996,0.17134416543574593,NA,NA,NA,95.04083568704156,NA,NA
infospecies-reportingtyp,31058,1997,0.2424778761061947,NA,NA,NA,134.4971386807662,NA,NA
infospecies-reportingtyp,31058,1998,0.17410714285714285,NA,NA,NA,96.57339842383612,NA,NA
infospecies-reportingtyp,31058,1999,0.21521335807050093,NA,NA,NA,119.374110872221,NA,NA
infospecies-reportingtyp,31058,2000,0.12713675213675213,NA,NA,NA,70.5199569467942,NA,NA
infospecies-reportingtyp,31058,2001,0.18665276329509903,NA,NA,NA,103.53217783487428,NA,NA
infospecies-reportingtyp,31058,2002,0.18020917135961384,NA,NA,NA,99.95805927170412,NA,NA
infospecies-reportingtyp,31058,2003,0.18737270875763748,NA,NA,NA,103.93151573024257,NA,NA
infospecies-reportingtyp,31058,2004,0.16666666666666666,NA,NA,NA,92.44633011512516,NA,NA
infospecies-reportingtyp,31058,2005,0.18188353702372395,NA,NA,NA,100.88679303721068,NA,NA
infospecies-reportingtyp,31058,2006,0.16340310600945307,NA,NA,NA,90.63610487992015,NA,NA
infospecies-reportingtyp,31058,2007,0.2020979020979021,NA,NA,NA,112.09925623750144,NA,NA
infospecies-reportingtyp,31058,2008,0.21815408085430968,NA,NA,NA,121.00526504771533,NA,NA
infospecies-reportingtyp,31058,2009,0.1977611940298507,NA,NA,NA,109.69377976346942,NA,NA
infospecies-reportingtyp,31058,2010,0.17073170731707318,NA,NA,NA,94.70111865451848,NA,NA
infospecies-reportingtyp,31058,2011,0.22108345534407028,NA,NA,NA,122.63012457438276,NA,NA
infospecies-reportingtyp,31058,2012,0.16099405726634253,NA,NA,NA,89.29985858770601,NA,NA
infospecies-reportingtyp,31058,2013,0.21124361158432708,NA,NA,NA,117.1721799074159,NA,NA
infospecies-reportingtyp,31058,2014,0.28481927710843374,NA,NA,NA,157.9829814883055,NA,NA
infospecies-reportingtyp,31058,2015,0.20727848101265825,NA,NA,NA,114.97280928874744,NA,NA
infospecies-reportingtyp,31058,2016,0.21956699346405228,NA,NA,NA,121.78897656097988,NA,NA
infospecies-reportingtyp,31058,2017,0.2492266902342024,NA,NA,NA,138.2405572733467,NA,NA
infospecies-reportingtyp,31058,2018,0.2746674462797837,NA,NA,NA,152.35198446395577,NA,NA
infospecies-reportingtyp,31058,2019,0.27273995535714285,NA,NA,NA,151.2828476911856,NA,NA
infospecies-reportingtyp,31058,2020,0.2771731828563751,NA,NA,NA,153.74186136840245,NA,NA
infospecies-reportingtyp,31058,2021,0.27521367521367524,NA,NA,NA,152.6549656260016,NA,NA
infospecies-reportingtyp,31058,2022,0.24552603036876355,NA,NA,NA,136.1878827319618,NA,NA
infospecies-reportingtyp,31058,2023,0.2693764568764569,NA,NA,NA,149.4171891458623,NA,NA
infospecies-reportingtyp,31095,1990,0.06987951807228916,NA,NA,NA,88.61072175312222,NA,NA
infospecies-reportingtyp,31095,1991,0.06485355648535565,NA,NA,NA,82.23755124469177,NA,NA
infospecies-reportingtyp,31095,1992,0.06609808102345416,NA,NA,NA,83.81567056495238,NA,NA
infospecies-reportingtyp,31095,1993,0.07191780821917808,NA,NA,NA,91.19537554067786,NA,NA
infospecies-reportingtyp,31095,1994,0.07053941908713693,NA,NA,NA,89.44750922424915,NA,NA
infospecies-reportingtyp,31095,1995,0.09473684210526316,NA,NA,NA,120.13105108817116,NA,NA
infospecies-reportingtyp,31095,1996,0.15654952076677317,NA,NA,NA,198.512617257876,NA,NA
infospecies-reportingtyp,31095,1997,0.09646302250803858,NA,NA,NA,122.3199341197884,NA,NA
infospecies-reportingtyp,31095,1998,0.12232415902140673,NA,NA,NA,155.11314785424747,NA,NA
infospecies-reportingtyp,31095,1999,0.1015625,NA,NA,NA,128.7863264703918,NA,NA
infospecies-reportingtyp,31095,2000,0.07086614173228346,NA,NA,NA,89.86180986910439,NA,NA
infospecies-reportingtyp,31095,2001,0.06827309236947791,NA,NA,NA,86.57369366684355,NA,NA
infospecies-reportingtyp,31095,2002,0.05563480741797432,NA,NA,NA,70.54771663998638,NA,NA
infospecies-reportingtyp,31095,2003,0.07596685082872928,NA,NA,NA,96.32976395575416,NA,NA
infospecies-reportingtyp,31095,2004,0.09492847854356308,NA,NA,NA,120.37405567063529,NA,NA
infospecies-reportingtyp,31095,2005,0.08518518518518518,NA,NA,NA,108.01907268627734,NA,NA
infospecies-reportingtyp,31095,2006,0.06809583858764187,NA,NA,NA,86.34892701167409,NA,NA
infospecies-reportingtyp,31095,2007,0.07012987012987013,NA,NA,NA,88.92818067565915,NA,NA
infospecies-reportingtyp,31095,2008,0.06839945280437756,NA,NA,NA,86.73392501425946,NA,NA
infospecies-reportingtyp,31095,2009,0.05995203836930456,NA,NA,NA,76.0221812774864,NA,NA
infospecies-reportingtyp,31095,2010,0.04808475957620212,NA,NA,NA,60.973878597228946,NA,NA
infospecies-reportingtyp,31095,2011,0.06087602078693393,NA,NA,NA,77.19383716710824,NA,NA
infospecies-reportingtyp,31095,2012,0.05614406779661017,NA,NA,NA,71.19348425481894,NA,NA
infospecies-reportingtyp,31095,2013,0.04595185995623632,NA,NA,NA,58.269255268879505,NA,NA
infospecies-reportingtyp,31095,2014,0.10259179265658748,NA,NA,NA,130.09152100680882,NA,NA
infospecies-reportingtyp,31095,2015,0.04616895874263261,NA,NA,NA,58.54454738143245,NA,NA
infospecies-reportingtyp,31095,2016,0.0525,NA,NA,NA,66.57262414469484,NA,NA
infospecies-reportingtyp,31095,2017,0.0500751126690035,NA,NA,NA,63.497745804129856,NA,NA
infospecies-reportingtyp,31095,2018,0.04110169491525423,NA,NA,NA,52.11900356767877,NA,NA
infospecies-reportingtyp,31095,2019,0.05172413793103448,NA,NA,NA,65.5887922607831,NA,NA
infospecies-reportingtyp,31095,2020,0.08364235681911825,NA,NA,NA,106.0626892018212,NA,NA
infospecies-reportingtyp,31095,2021,0.05695564516129032,NA,NA,NA,72.22260491887977,NA,NA
infospecies-reportingtyp,31095,2022,0.03913211933359163,NA,NA,NA,49.6214832834389,NA,NA
infospecies-reportingtyp,31095,2023,0.05502689284236657,NA,NA,NA,69.77685057229083,NA,NA
infospecies-reportingtyp,31007,1990,0.04467353951890034,NA,NA,NA,24.567665980616276,NA,NA
infospecies-reportingtyp,31007,1991,0.10245901639344264,NA,NA,NA,56.34608133952819,NA,NA
infospecies-reportingtyp,31007,1992,0.10972568578553615,NA,NA,NA,60.34229718315956,NA,NA
infospecies-reportingtyp,31007,1993,0.20912547528517111,NA,NA,NA,115.00599415611686,NA,NA
infospecies-reportingtyp,31007,1994,0.1694915254237288,NA,NA,NA,93.20978879216864,NA,NA
infospecies-reportingtyp,31007,1995,0.106951871657754,NA,NA,NA,58.816872072063646,NA,NA
infospecies-reportingtyp,31007,1996,0.10108303249097472,NA,NA,NA,55.58937584283849,NA,NA
infospecies-reportingtyp,31007,1997,0.3408360128617363,NA,NA,NA,187.4385913524832,NA,NA
infospecies-reportingtyp,31007,1998,0.21739130434782608,NA,NA,NA,119.55168562473808,NA,NA
infospecies-reportingtyp,31007,1999,0.10176991150442478,NA,NA,NA,55.96711654467827,NA,NA
infospecies-reportingtyp,31007,2000,0.12040816326530612,NA,NA,NA,66.21699485419165,NA,NA
infospecies-reportingtyp,31007,2001,0.119140625,NA,NA,NA,65.51992770762011,NA,NA
infospecies-reportingtyp,31007,2002,0.1423948220064725,NA,NA,NA,78.30828857749833,NA,NA
infospecies-reportingtyp,31007,2003,0.25217391304347825,NA,NA,NA,138.67995532469615,NA,NA
infospecies-reportingtyp,31007,2004,0.1906565656565657,NA,NA,NA,104.84924347846346,NA,NA
infospecies-reportingtyp,31007,2005,0.17506631299734748,NA,NA,NA,96.27557494872806,NA,NA
infospecies-reportingtyp,31007,2006,0.14589235127478753,NA,NA,NA,80.23171196742337,NA,NA
infospecies-reportingtyp,31007,2007,0.14540466392318244,NA,NA,NA,79.963514280689,NA,NA
infospecies-reportingtyp,31007,2008,0.14486638537271448,NA,NA,NA,79.6674945836862,NA,NA
infospecies-reportingtyp,31007,2009,0.16093880972338642,NA,NA,NA,88.50632753040122,NA,NA
infospecies-reportingtyp,31007,2010,0.1649746192893401,NA,NA,NA,90.72577157816416,NA,NA
infospecies-reportingtyp,31007,2011,0.14181523500810372,NA,NA,NA,77.98955180544095,NA,NA
infospecies-reportingtyp,31007,2012,0.10391061452513968,NA,NA,NA,57.14436995560106,NA,NA
infospecies-reportingtyp,31007,2013,0.14502923976608187,NA,NA,NA,79.75705436298315,NA,NA
infospecies-reportingtyp,31007,2014,0.12598425196850394,NA,NA,NA,69.2834965510293,NA,NA
infospecies-reportingtyp,31007,2015,0.09899888765294772,NA,NA,NA,54.44322591186626,NA,NA
infospecies-reportingtyp,31007,2016,0.112453531598513,NA,NA,NA,61.84244258246209,NA,NA
infospecies-reportingtyp,31007,2017,0.16177429876060012,NA,NA,NA,88.9657944949127,NA,NA
infospecies-reportingtyp,31007,2018,0.16964285714285715,NA,NA,NA,93.29301181787596,NA,NA
infospecies-reportingtyp,31007,2019,0.1812039312039312,NA,NA,NA,99.65088291939162,NA,NA
infospecies-reportingtyp,31007,2020,0.1821247892074199,NA,NA,NA,100.1572975014669,NA,NA
infospecies-reportingtyp,31007,2021,0.13927077106993424,NA,NA,NA,76.59025502247117,NA,NA
infospecies-reportingtyp,31007,2022,0.16549486208761494,NA,NA,NA,91.01187273411644,NA,NA
infospecies-reportingtyp,31007,2023,0.15228690228690228,NA,NA,NA,83.74831698805716,NA,NA
infospecies-reportingtyp,31241,1990,0.00503355704697986,NA,NA,NA,19.189515920745865,NA,NA
infospecies-reportingtyp,31241,1991,0.00672947510094212,NA,NA,NA,25.65489342477464,NA,NA
infospecies-reportingtyp,31241,1992,0.01842546063651591,NA,NA,NA,70.24369981932433,NA,NA
infospecies-reportingtyp,31241,1993,0.05630026809651475,NA,NA,NA,214.6344783414256,NA,NA
infospecies-reportingtyp,31241,1994,0.02072538860103627,NA,NA,NA,79.01175467194844,NA,NA
infospecies-reportingtyp,31241,1995,0.01818181818181818,NA,NA,NA,69.31485750766385,NA,NA
infospecies-reportingtyp,31241,1996,0.01553398058252427,NA,NA,NA,59.22046078324678,NA,NA
infospecies-reportingtyp,31241,1997,0.03794642857142857,NA,NA,NA,144.66382091443234,NA,NA
infospecies-reportingtyp,31241,1998,0.0150375939849624,NA,NA,NA,57.32807763791747,NA,NA
infospecies-reportingtyp,31241,1999,0.01932367149758454,NA,NA,NA,73.66796450089878,NA,NA
infospecies-reportingtyp,31241,2000,0.03218390804597701,NA,NA,NA,122.69526501356589,NA,NA
infospecies-reportingtyp,31241,2001,0.01094890510948905,NA,NA,NA,41.74069886410414,NA,NA
infospecies-reportingtyp,31241,2002,0.01832460732984293,NA,NA,NA,69.85921502735754,NA,NA
infospecies-reportingtyp,31241,2003,0.0150709219858156,NA,NA,NA,57.455134547575966,NA,NA
infospecies-reportingtyp,31241,2004,0.03271441202475685,NA,NA,NA,124.71771443686644,NA,NA
infospecies-reportingtyp,31241,2005,0.03722504230118443,NA,NA,NA,141.91366765528468,NA,NA
infospecies-reportingtyp,31241,2006,0.01546860782529572,NA,NA,NA,58.971239098876886,NA,NA
infospecies-reportingtyp,31241,2007,0.03067484662576687,NA,NA,NA,116.94224426139606,NA,NA
infospecies-reportingtyp,31241,2008,0.04061738424045491,NA,NA,NA,154.84635105286398,NA,NA
infospecies-reportingtyp,31241,2009,0.01971326164874552,NA,NA,NA,75.15320572067496,NA,NA
infospecies-reportingtyp,31241,2010,0.02244389027431421,NA,NA,NA,85.56322809549528,NA,NA
infospecies-reportingtyp,31241,2011,0.0154015401540154,NA,NA,NA,58.71555586457773,NA,NA
infospecies-reportingtyp,31241,2012,0.01550910316925151,NA,NA,NA,59.125620193657966,NA,NA
infospecies-reportingtyp,31241,2013,0.02467343976777939,NA,NA,NA,94.06297789501552,NA,NA
infospecies-reportingtyp,31241,2014,0.03698722259583053,NA,NA,NA,141.00702351088307,NA,NA
infospecies-reportingtyp,31241,2015,0.01370716510903426,NA,NA,NA,52.256060800170246,NA,NA
infospecies-reportingtyp,31241,2016,0.01378122308354866,NA,NA,NA,52.538393287462696,NA,NA
infospecies-reportingtyp,31241,2017,0.02122869089739466,NA,NA,NA,80.93050265449334,NA,NA
infospecies-reportingtyp,31241,2018,0.01768055139346718,NA,NA,NA,67.4038695272308,NA,NA
infospecies-reportingtyp,31241,2019,0.02773590593910159,NA,NA,NA,105.7380702408137,NA,NA
infospecies-reportingtyp,31241,2020,0.03377386196769456,NA,NA,NA,128.7566736375841,NA,NA
infospecies-reportingtyp,31241,2021,0.03770869314910766,NA,NA,NA,143.75749808368394,NA,NA
infospecies-reportingtyp,31241,2022,0.02902857142857142,NA,NA,NA,110.66612107223588,NA,NA
infospecies-reportingtyp,31241,2023,0.03885057471264368,NA,NA,NA,148.11071276637597,NA,NA
infospecies-reportingtyp,31173,1990,0.2483974358974359,NA,NA,NA,180.66966279062896,NA,NA
infospecies-reportingtyp,31173,1991,0.32929782082324455,NA,NA,NA,239.51183727351304,NA,NA
infospecies-reportingtyp,31173,1992,0.23687580025608196,NA,NA,NA,172.2895037177333,NA,NA
infospecies-reportingtyp,31173,1993,0.20502092050209209,NA,NA,NA,149.12014062589478,NA,NA
infospecies-reportingtyp,31173,1994,0.2049335863377609,NA,NA,NA,149.05661889926017,NA,NA
infospecies-reportingtyp,31173,1995,0.327313769751693,NA,NA,NA,238.06875539643357,NA,NA
infospecies-reportingtyp,31173,1996,0.3500738552437223,NA,NA,NA,254.62310087940665,NA,NA
infospecies-reportingtyp,31173,1997,0.34513274336283184,NA,NA,NA,251.02922715802143,NA,NA
infospecies-reportingtyp,31173,1998,0.2157738095238095,NA,NA,NA,156.9411586913989,NA,NA
infospecies-reportingtyp,31173,1999,0.19294990723562153,NA,NA,NA,140.34039663008744,NA,NA
infospecies-reportingtyp,31173,2000,0.14957264957264957,NA,NA,NA,108.79033458360452,NA,NA
infospecies-reportingtyp,31173,2001,0.13034410844629823,NA,NA,NA,94.80462644333184,NA,NA
infospecies-reportingtyp,31173,2002,0.19549477071600965,NA,NA,NA,142.19138041818,NA,NA
infospecies-reportingtyp,31173,2003,0.22471147318397827,NA,NA,NA,163.44188875644468,NA,NA
infospecies-reportingtyp,31173,2004,0.11197916666666669,NA,NA,NA,81.44704959674323,NA,NA
infospecies-reportingtyp,31173,2005,0.05319913731128684,NA,NA,NA,38.69391873574399,NA,NA
infospecies-reportingtyp,31173,2006,0.10803511141120864,NA,NA,NA,78.57837613215307,NA,NA
infospecies-reportingtyp,31173,2007,0.18951048951048952,NA,NA,NA,137.83876677891504,NA,NA
infospecies-reportingtyp,31173,2008,0.2051868802440885,NA,NA,NA,149.24084996621056,NA,NA
infospecies-reportingtyp,31173,2009,0.26865671641791045,NA,NA,NA,195.40507004952764,NA,NA
infospecies-reportingtyp,31173,2010,0.23577235772357724,NA,NA,NA,171.4869246188944,NA,NA
infospecies-reportingtyp,31173,2011,0.1390922401171303,NA,NA,NA,101.1675021038916,NA,NA
infospecies-reportingtyp,31173,2012,0.1658562938951918,NA,NA,NA,120.63409826066191,NA,NA
infospecies-reportingtyp,31173,2013,0.141396933560477,NA,NA,NA,102.84380035447882,NA,NA
infospecies-reportingtyp,31173,2014,0.15759036144578314,NA,NA,NA,114.62194590937352,NA,NA
infospecies-reportingtyp,31173,2015,0.12302215189873418,NA,NA,NA,89.47906655726986,NA,NA
infospecies-reportingtyp,31173,2016,0.12091503267973856,NA,NA,NA,87.94647215918282,NA,NA
infospecies-reportingtyp,31173,2017,0.20665782884077183,NA,NA,NA,150.3107313278477,NA,NA
infospecies-reportingtyp,31173,2018,0.16941967548604006,NA,NA,NA,123.22589212554996,NA,NA
infospecies-reportingtyp,31173,2019,0.11063058035714286,NA,NA,NA,80.46616735492198,NA,NA
infospecies-reportingtyp,31173,2020,0.091764073626226,NA,NA,NA,66.74378170791672,NA,NA
infospecies-reportingtyp,31173,2021,0.13115773115773116,NA,NA,NA,95.3964076764283,NA,NA
infospecies-reportingtyp,31173,2022,0.17462039045553146,NA,NA,NA,127.00858584142291,NA,NA
infospecies-reportingtyp,31173,2023,0.087995337995338,NA,NA,NA,64.00262541087383,NA,NA
infospecies-reportingtyp,31040,1990,0.02083333333333333,NA,NA,NA,35.13681114719964,NA,NA
infospecies-reportingtyp,31040,1991,0.02905569007263922,NA,NA,NA,49.00436615202663,NA,NA
infospecies-reportingtyp,31040,1992,0.03969270166453265,NA,NA,NA,66.94439819082339,NA,NA
infospecies-reportingtyp,31040,1993,0.09414225941422594,NA,NA,NA,158.77722192040005,NA,NA
infospecies-reportingtyp,31040,1994,0.03225806451612903,NA,NA,NA,54.40538500211557,NA,NA
infospecies-reportingtyp,31040,1995,0.05417607223476298,NA,NA,NA,91.37157210287585,NA,NA
infospecies-reportingtyp,31040,1996,0.04431314623338257,NA,NA,NA,74.73708722594903,NA,NA
infospecies-reportingtyp,31040,1997,0.05486725663716814,NA,NA,NA,92.53730086200542,NA,NA
infospecies-reportingtyp,31040,1998,0.05505952380952381,NA,NA,NA,92.86157231759906,NA,NA
infospecies-reportingtyp,31040,1999,0.0575139146567718,NA,NA,NA,97.00106676629512,NA,NA
infospecies-reportingtyp,31040,2000,0.05341880341880341,NA,NA,NA,90.09438755692216,NA,NA
infospecies-reportingtyp,31040,2001,0.03023983315954119,NA,NA,NA,51.00150272878197,NA,NA
infospecies-reportingtyp,31040,2002,0.03218020917135961,NA,NA,NA,54.27407675190935,NA,NA
infospecies-reportingtyp,31040,2003,0.0482009504412763,NA,NA,NA,81.29412925299144,NA,NA
infospecies-reportingtyp,31040,2004,0.07096354166666667,NA,NA,NA,119.6847629701488,NA,NA
infospecies-reportingtyp,31040,2005,0.0524802300503235,NA,NA,NA,88.51142074751081,NA,NA
infospecies-reportingtyp,31040,2006,0.04929101958136394,NA,NA,NA,83.13260382159862,NA,NA
infospecies-reportingtyp,31040,2007,0.07552447552447553,NA,NA,NA,127.37708320775032,NA,NA
infospecies-reportingtyp,31040,2008,0.06636155606407322,NA,NA,NA,111.92320621716682,NA,NA
infospecies-reportingtyp,31040,2009,0.04897388059701493,NA,NA,NA,82.5977276967753,NA,NA
infospecies-reportingtyp,31040,2010,0.07046070460704607,NA,NA,NA,118.83669461166708,NA,NA
